transaction_amount,transaction_velocity,network_latency,merchant_age_days,geo_distance,device_risk,retry_count,bank_latency,hour_of_day,merchant_risk,fraud_label,routing_failure_label,reliability_failure_label
13473.4,7,360.56,1064.31,6.69,0.233,0,261.45,17,0.316,1,1,1
414.74,5,374.47,559.74,11.29,0.146,0,145.29,6,0.099,0,0,0
3766.68,5,259.12,369.09,60.67,0.419,1,129.58,11,0.515,0,0,1
1017.8,7,36.24,954.36,12.1,0.416,1,240.78,15,0.112,0,0,0
1292.35,4,263.08,70.78,87.63,0.073,1,199.83,14,0.293,0,0,0
1316.72,9,407.18,39.14,105.87,0.033,0,128.22,16,0.37,0,0,1
809.62,5,84.85,962.56,26.76,0.404,1,74.05,11,0.217,0,0,0
3201.02,4,204.02,638.92,24.09,0.391,0,195.17,3,0.578,0,0,1
7263.69,3,138.64,1057.12,6.44,0.374,2,96.93,17,0.561,0,1,1
2892.9,4,314.01,262.33,138.88,0.109,1,166.17,19,0.235,0,0,1
2004.97,5,446.54,91.7,33.38,0.182,1,310.83,9,0.48,0,0,1
674.22,6,249.37,449.64,61.56,0.53,1,99.09,5,0.306,0,0,0
3031.54,4,162.12,445.07,8.58,0.304,1,91.31,10,0.153,0,0,0
15620.66,5,476.68,1138.54,38.78,0.302,0,210.63,1,0.133,0,0,1
1235.59,4,277.34,104.21,75.07,0.142,0,213.05,15,0.291,0,0,0
1241.43,4,246.36,2336.14,45.55,0.112,0,249.09,8,0.349,0,0,0
1031.65,4,225.15,46.1,23.89,0.265,0,318.69,6,0.535,0,0,0
1108.3,5,116.83,300.26,47.72,0.387,0,221.41,1,0.635,0,0,0
116.13,3,332.94,971.23,270.84,0.265,0,147.34,0,0.319,0,0,0
2710.9,2,358.65,1011.16,57.39,0.345,0,264.21,10,0.401,0,0,1
776.23,3,218.18,669.72,34.97,0.418,1,200.52,19,0.191,0,1,0
361.31,1,333.87,58.87,96.68,0.496,1,221.51,19,0.475,0,0,0
3839.86,6,20.0,1552.36,31.82,0.355,0,83.42,18,0.083,0,0,0
612.77,6,218.2,805.69,30.09,0.418,0,190.84,12,0.296,0,0,0
1288.62,10,175.56,1137.79,40.76,0.503,2,340.14,1,0.345,1,1,1
7835.68,5,272.93,390.51,19.31,0.303,0,176.41,21,0.414,0,0,1
441.77,7,116.5,223.11,3.71,0.594,0,144.41,13,0.046,0,0,0
390.49,3,46.65,1018.64,23.67,0.147,1,362.37,11,0.196,0,0,0
2366.83,6,215.27,1352.16,65.54,0.376,1,240.91,22,0.261,0,0,0
5707.22,1,240.42,1339.27,33.43,0.266,2,254.13,14,0.406,0,1,1
374.52,4,394.39,1010.35,96.43,0.442,0,146.78,3,0.297,0,0,0
2718.1,4,313.98,119.68,10.06,0.417,0,232.09,8,0.461,0,0,0
3232.46,4,334.95,200.61,12.56,0.334,0,190.49,12,0.294,0,0,0
230.64,7,20.0,555.22,51.68,0.07,0,317.59,10,0.354,0,0,0
4017.85,5,380.52,566.37,85.32,0.195,2,286.38,13,0.294,0,1,1
4344.24,4,367.13,536.38,59.46,0.133,2,214.66,7,0.242,0,0,1
1323.74,5,308.29,1399.14,29.35,0.306,2,216.27,13,0.072,0,1,0
6325.51,8,20.0,107.17,107.39,0.334,0,132.21,7,0.313,0,0,1
5633.33,8,262.39,1257.19,56.27,0.498,1,178.47,13,0.253,0,0,1
2004.44,5,178.7,18.07,90.04,0.433,3,237.27,23,0.301,0,0,1
1151.19,4,205.93,312.15,117.1,0.216,0,251.66,6,0.201,0,0,0
683.46,9,157.72,175.02,37.74,0.353,2,169.2,3,0.608,0,1,0
1741.39,6,292.55,598.33,44.38,0.259,2,243.17,22,0.125,0,1,1
3196.33,2,106.41,593.69,54.96,0.34,1,277.9,23,0.306,0,0,0
1307.44,3,262.46,565.06,179.31,0.372,2,324.77,2,0.751,0,1,1
200.84,3,405.57,272.66,81.99,0.454,1,331.0,4,0.482,0,0,0
6429.9,6,185.97,590.18,1.78,0.103,0,38.24,22,0.112,0,0,1
2186.86,3,200.93,978.74,28.04,0.374,0,78.02,17,0.418,0,1,0
1236.91,4,98.78,400.4,101.51,0.534,0,159.67,22,0.298,0,0,0
4260.57,4,346.92,2112.03,1.85,0.097,0,82.29,15,0.348,0,0,1
8305.21,1,137.34,56.74,49.74,0.414,2,187.46,1,0.543,0,0,1
109.74,4,169.5,3480.48,145.03,0.28,0,280.71,22,0.208,0,0,0
2791.3,4,339.71,1146.33,18.69,0.19,1,235.62,6,0.438,0,1,0
434.13,6,301.81,719.5,64.04,0.46,1,141.6,17,0.219,0,1,0
2978.31,3,50.45,181.87,18.66,0.308,0,126.32,2,0.213,0,0,0
2054.79,1,314.83,789.6,51.09,0.344,1,109.15,20,0.648,0,1,1
3414.3,7,218.55,1295.93,137.82,0.114,0,106.18,20,0.039,0,0,0
1097.46,3,237.22,234.04,23.02,0.233,1,138.6,20,0.683,0,1,0
277.76,10,424.83,32.57,161.14,0.475,3,275.65,1,0.668,1,1,0
1152.43,3,352.58,467.8,24.08,0.407,1,203.03,16,0.318,0,0,0
2715.82,4,396.04,290.42,24.87,0.299,0,176.93,6,0.426,0,0,0
4991.0,3,134.54,269.66,72.24,0.35,1,91.64,23,0.314,0,1,1
560.13,2,426.88,1032.22,22.38,0.278,0,253.61,16,0.371,0,1,0
5049.58,4,155.16,128.17,19.86,0.201,0,202.01,6,0.206,0,0,1
945.89,5,163.64,841.99,10.27,0.231,0,103.87,10,0.257,0,0,0
2597.88,10,238.47,50.58,4.66,0.57,0,221.85,16,0.227,0,0,1
1085.84,3,315.26,2019.46,90.9,0.115,3,168.69,2,0.269,0,1,0
2169.32,5,400.6,705.68,32.31,0.276,0,192.51,9,0.467,0,0,0
4411.09,5,244.1,2138.71,52.64,0.525,2,68.59,6,0.176,0,0,1
530.06,3,459.83,1619.21,32.51,0.212,2,220.04,20,0.411,0,1,0
916.07,6,497.97,1631.15,23.44,0.451,0,218.2,17,0.492,0,1,0
2175.39,5,108.82,102.04,26.26,0.326,0,245.51,0,0.252,0,0,1
19961.96,2,412.14,952.27,4.14,0.307,1,105.78,9,0.512,0,0,1
762.66,3,265.19,409.19,56.03,0.091,0,190.95,12,0.223,0,0,0
13906.81,5,372.35,491.63,35.9,0.221,2,205.02,5,0.442,0,1,1
13418.95,8,121.75,261.8,3.43,0.18,0,241.87,16,0.545,0,0,1
1640.39,11,398.2,120.51,49.52,0.263,2,55.17,2,0.43,1,0,0
1341.91,6,184.97,292.59,11.76,0.746,1,171.15,4,0.476,0,1,0
905.0,7,383.02,637.96,7.45,0.156,2,198.38,19,0.629,0,1,0
1688.84,10,244.68,422.15,188.73,0.246,1,202.86,7,0.306,1,1,1
442.87,9,234.67,973.62,4.12,0.491,0,20.0,16,0.345,1,0,0
1675.32,5,249.89,1461.23,65.45,0.104,1,123.21,19,0.068,0,0,0
8077.84,4,339.77,189.3,59.7,0.186,1,151.72,6,0.195,0,0,1
981.34,5,249.87,46.35,36.88,0.197,1,143.92,15,0.366,0,1,0
1421.23,2,322.32,3754.5,4.47,0.716,1,176.64,23,0.467,0,0,0
329.92,5,250.86,1714.05,17.28,0.41,0,74.6,19,0.581,0,0,0
2628.22,6,104.43,246.44,8.79,0.347,1,116.44,14,0.238,0,0,0
2355.44,5,288.8,141.98,205.12,0.118,1,93.18,8,0.235,0,0,0
1926.97,3,300.06,2413.35,5.22,0.211,0,213.45,6,0.265,0,0,0
1455.6,7,80.04,211.63,0.63,0.276,0,121.92,23,0.415,0,0,0
1349.17,6,211.01,200.71,12.35,0.252,0,312.51,18,0.256,0,0,0
2986.63,3,335.23,93.08,76.79,0.237,1,20.0,23,0.197,0,0,1
1756.68,2,266.03,271.63,92.87,0.085,0,178.14,11,0.375,0,0,0
2477.42,10,299.79,1471.12,60.46,0.708,0,215.83,8,0.278,1,1,0
2241.68,6,200.9,674.86,28.39,0.247,0,94.77,11,0.244,0,0,0
5560.41,1,170.37,77.2,78.29,0.305,0,245.56,0,0.362,0,0,1
3558.14,6,289.37,2739.11,56.52,0.329,1,61.68,4,0.269,0,1,1
2192.64,4,20.0,620.35,253.11,0.392,1,236.06,21,0.434,0,0,0
8253.74,6,309.23,431.24,28.92,0.098,0,111.54,5,0.452,0,0,1
2752.51,9,374.06,1226.89,10.4,0.128,0,218.97,9,0.607,1,1,0
6667.25,8,335.85,657.42,3.44,0.309,0,154.23,18,0.192,0,0,1
3317.42,5,251.02,1808.91,48.92,0.169,0,43.3,22,0.477,0,0,0
286.6,3,383.45,969.47,136.33,0.406,0,248.83,1,0.236,0,0,0
6666.4,4,381.17,882.66,77.07,0.568,0,288.22,0,0.544,0,0,1
2069.74,4,70.86,329.69,65.89,0.102,0,210.29,13,0.183,0,0,0
1716.5,5,203.35,3669.42,36.45,0.446,1,244.63,21,0.519,0,1,0
2395.5,3,261.92,844.26,9.94,0.274,1,263.14,4,0.125,0,0,0
1280.51,4,271.03,466.54,16.03,0.111,1,144.45,1,0.183,0,0,0
2268.85,7,314.72,127.67,16.57,0.26,0,164.32,21,0.198,0,1,1
1000.37,7,312.06,648.9,54.68,0.247,2,118.19,12,0.17,0,0,0
6465.74,4,269.73,877.89,97.02,0.273,1,240.73,12,0.291,0,1,1
1613.9,5,327.09,371.49,7.36,0.26,0,188.6,7,0.147,0,0,0
1233.26,5,228.75,53.42,1.69,0.492,0,204.84,3,0.393,0,1,0
717.0,4,416.17,1281.21,35.82,0.231,0,119.32,19,0.137,0,0,0
2365.57,7,471.46,849.0,114.04,0.421,2,199.65,16,0.517,1,0,1
2180.06,3,402.11,923.04,162.46,0.639,1,130.91,12,0.11,0,0,0
2666.24,2,337.35,224.88,32.54,0.473,1,92.61,3,0.098,0,0,0
647.26,0,293.34,112.05,14.37,0.38,1,104.73,3,0.183,0,0,0
364.61,10,245.03,481.3,72.81,0.184,1,93.43,6,0.364,0,0,0
3379.87,3,330.74,220.91,9.28,0.595,0,260.71,19,0.095,0,0,1
7979.59,6,281.01,1214.86,86.87,0.138,0,97.22,0,0.922,0,1,1
647.84,6,380.88,607.36,101.72,0.265,0,225.18,8,0.527,0,0,0
8861.23,2,197.79,113.29,18.64,0.387,1,124.89,3,0.205,0,0,1
2401.65,2,384.82,174.78,10.13,0.575,0,27.7,5,0.135,0,0,0
1795.32,5,297.23,1743.25,5.9,0.025,1,224.16,20,0.154,0,1,1
1214.94,5,319.93,798.91,47.06,0.223,1,179.78,1,0.151,0,0,0
452.81,3,220.68,409.4,200.5,0.096,0,271.7,6,0.319,0,0,0
4854.83,4,244.27,1020.59,29.64,0.214,1,307.94,13,0.214,0,0,1
832.47,5,346.59,1323.86,15.3,0.297,0,206.94,23,0.219,0,0,0
828.98,7,420.24,97.21,87.9,0.238,0,85.7,14,0.458,0,1,0
4875.25,3,24.32,1476.03,62.47,0.269,0,179.26,14,0.139,0,0,1
275.07,5,247.83,2343.14,3.84,0.159,0,209.71,8,0.387,0,1,0
394.02,9,78.39,75.46,15.09,0.032,1,149.25,14,0.415,0,0,0
1775.55,6,217.56,313.34,23.35,0.193,0,20.0,10,0.302,0,0,0
2424.27,9,345.47,147.08,12.2,0.289,3,285.48,20,0.048,0,0,1
2935.8,8,338.11,449.63,107.24,0.316,0,178.87,3,0.094,0,0,0
1337.02,6,418.93,198.89,10.35,0.459,0,100.47,3,0.142,0,0,1
22705.66,3,277.08,360.03,78.77,0.16,0,176.64,1,0.356,0,0,1
1439.58,5,46.6,221.62,67.63,0.147,0,236.57,18,0.157,0,0,0
1435.42,6,271.45,2.88,0.61,0.169,0,239.84,4,0.164,0,1,0
814.86,6,387.73,15.39,16.36,0.167,0,196.11,8,0.362,0,0,0
2046.54,3,371.94,578.73,35.74,0.29,3,154.54,14,0.364,0,0,1
3344.13,3,337.16,576.55,12.37,0.107,0,65.73,7,0.255,0,0,0
6024.43,8,217.3,29.39,85.18,0.491,1,203.96,12,0.262,0,0,1
407.78,1,408.09,961.75,7.22,0.08,0,175.36,21,0.63,0,0,0
1413.76,4,266.32,21.8,9.11,0.41,1,355.82,16,0.588,0,1,0
2826.24,3,88.44,533.31,44.39,0.199,1,137.88,3,0.773,0,0,0
3252.1,1,184.51,402.3,1.19,0.42,1,105.19,1,0.356,0,0,0
1819.92,4,297.92,1716.47,248.63,0.259,0,193.14,0,0.469,0,0,1
3110.14,2,118.68,687.3,37.78,0.106,3,191.38,6,0.105,0,0,1
805.16,5,183.14,1382.67,52.72,0.407,1,220.42,4,0.403,0,0,0
8586.15,2,139.93,5000.0,14.57,0.132,2,103.15,6,0.271,0,0,1
4878.67,6,294.36,156.23,154.63,0.603,0,82.05,20,0.087,0,0,0
471.1,10,170.81,51.84,20.35,0.359,2,53.04,14,0.235,0,0,0
617.02,4,326.18,1191.46,6.84,0.218,1,140.92,10,0.79,0,1,0
634.65,6,254.14,798.86,30.34,0.557,1,218.67,13,0.612,0,1,0
3561.62,5,20.0,804.41,6.81,0.229,1,80.8,6,0.536,0,0,1
500.33,4,244.16,304.14,163.71,0.443,0,256.0,8,0.873,1,0,0
1298.51,6,136.48,86.46,35.16,0.162,0,192.93,22,0.467,0,0,0
2848.95,6,317.03,1021.83,45.84,0.355,1,402.42,21,0.449,0,1,1
1692.28,8,195.36,627.04,33.12,0.651,0,261.71,9,0.698,1,0,0
2342.3,6,364.72,556.92,13.24,0.623,1,214.17,15,0.439,0,1,0
622.78,5,400.16,1065.37,9.34,0.171,1,158.96,7,0.3,0,0,0
3277.56,9,164.82,3580.46,168.28,0.371,0,178.82,14,0.198,0,0,0
979.25,2,366.14,1078.36,19.09,0.209,2,218.62,17,0.241,0,1,0
1306.86,5,147.73,2181.66,3.0,0.528,1,166.18,8,0.391,0,0,0
2293.26,4,238.53,406.71,35.13,0.03,0,154.13,6,0.635,0,1,0
2004.36,3,226.15,1826.85,13.99,0.155,0,193.72,0,0.36,0,0,1
1851.92,7,189.68,1039.65,61.28,0.031,3,192.25,1,0.5,0,0,1
853.52,5,293.63,371.76,23.74,0.054,1,208.3,16,0.229,0,0,0
1340.03,4,394.18,568.93,135.44,0.219,0,47.78,13,0.482,0,1,0
1811.99,2,305.77,180.91,28.6,0.266,2,264.37,18,0.52,0,0,1
457.11,6,240.99,67.87,56.41,0.309,0,254.65,15,0.281,0,1,0
1138.5,7,87.96,504.04,94.61,0.25,1,65.36,15,0.234,0,0,0
2664.26,4,20.0,3994.43,99.59,0.396,0,120.02,7,0.23,0,0,1
503.99,3,212.37,1634.94,40.35,0.074,1,138.16,5,0.127,0,0,0
5747.85,7,53.06,13.4,81.37,0.148,0,213.63,5,0.129,0,0,1
6435.68,9,114.65,2801.03,14.24,0.188,1,285.62,8,0.164,0,0,1
520.53,6,277.42,506.3,46.11,0.026,1,185.76,8,0.422,0,0,0
7027.73,3,117.06,157.7,1.69,0.249,0,91.1,13,0.339,0,0,1
1566.22,8,168.65,1970.98,20.31,0.258,4,148.99,9,0.302,0,0,0
2747.69,10,279.78,2070.67,21.22,0.383,1,132.38,9,0.457,0,0,0
1100.31,5,281.13,1501.43,103.46,0.339,2,130.25,19,0.057,0,0,0
4550.74,5,204.04,776.77,32.09,0.289,1,178.8,8,0.214,0,0,1
2713.77,7,66.23,215.96,67.48,0.108,1,239.24,11,0.299,0,1,1
800.99,1,200.19,220.56,31.85,0.418,0,190.39,2,0.417,0,0,0
563.86,5,266.72,2695.24,18.84,0.278,2,108.6,18,0.59,0,1,0
419.77,5,253.55,261.48,140.24,0.05,1,308.11,11,0.461,0,1,0
2181.88,5,373.4,439.23,48.99,0.477,1,259.49,20,0.554,0,0,1
3205.01,4,187.89,1118.13,51.23,0.18,0,302.3,2,0.469,0,0,1
3466.73,6,85.49,1387.53,33.78,0.333,1,149.98,4,0.189,0,0,0
1606.83,7,211.86,423.99,10.27,0.469,1,49.03,11,0.104,0,0,0
568.5,8,205.66,402.86,90.07,0.099,1,74.1,22,0.08,0,0,0
914.09,6,263.72,353.27,67.06,0.329,0,142.93,13,0.796,0,0,1
5723.57,4,410.7,393.31,24.04,0.603,4,158.69,9,0.158,0,1,1
1113.62,2,118.42,1136.07,138.17,0.055,2,183.76,5,0.613,0,0,0
2086.86,5,290.31,51.16,21.07,0.364,1,160.79,19,0.517,0,1,1
616.68,5,300.23,1288.19,1.99,0.199,0,109.96,1,0.762,0,1,0
2531.54,6,223.33,193.48,15.12,0.314,0,289.77,19,0.16,0,0,1
1144.03,4,257.4,140.88,22.99,0.38,0,277.08,0,0.414,0,0,0
5149.8,7,244.73,102.97,85.79,0.472,2,174.41,1,0.109,0,0,1
3918.87,5,254.31,214.9,77.47,0.268,0,187.31,14,0.51,0,0,1
1101.35,4,503.89,1435.98,28.32,0.48,1,285.88,8,0.334,0,1,0
1592.94,3,312.06,617.7,60.35,0.305,0,327.88,23,0.386,0,0,1
1041.99,3,133.43,250.64,12.96,0.466,2,180.52,1,0.11,0,1,1
437.28,5,259.34,164.58,110.65,0.173,1,78.16,1,0.468,0,0,0
767.05,4,553.85,1174.13,3.17,0.42,0,214.55,10,0.398,0,1,1
2204.41,3,229.57,563.36,25.44,0.629,0,20.0,22,0.343,0,0,0
2503.04,4,20.0,102.52,82.86,0.219,1,237.72,1,0.589,0,0,0
2097.6,7,165.0,376.26,35.74,0.575,2,228.04,2,0.53,0,0,1
1337.11,7,224.48,470.98,84.03,0.047,1,215.66,17,0.219,0,0,1
4596.57,1,228.67,349.5,9.09,0.332,0,71.12,21,0.197,0,0,1
1926.66,4,432.86,246.51,14.51,0.591,2,359.39,21,0.369,0,1,0
3652.82,9,307.03,319.24,25.45,0.08,2,95.2,0,0.363,0,0,1
306.81,14,186.21,1074.49,98.0,0.291,3,273.33,19,0.425,0,1,0
50.0,3,299.5,2446.88,157.51,0.414,1,100.31,16,0.266,0,0,0
2401.35,7,218.29,20.95,2.92,0.611,0,182.62,23,0.729,0,0,0
434.95,4,220.55,788.55,140.99,0.174,0,114.33,0,0.195,0,0,0
1461.98,4,420.36,60.46,59.9,0.327,0,224.14,21,0.647,0,0,0
1336.62,4,449.06,180.69,33.07,0.381,3,257.46,17,0.221,0,1,0
8843.17,6,315.09,628.92,13.97,0.198,2,210.34,14,0.102,0,0,1
2697.27,11,177.13,1263.62,16.69,0.256,0,137.29,15,0.378,0,0,0
2134.23,7,449.15,457.56,54.56,0.058,1,302.82,0,0.53,0,1,0
4175.51,8,305.34,1692.69,27.27,0.388,2,24.64,0,0.087,0,1,1
2613.64,2,274.18,1006.36,1.59,0.038,0,251.05,17,0.341,0,0,0
1144.04,5,167.44,172.28,169.2,0.164,1,58.23,8,0.365,0,0,0
5278.92,5,232.06,927.23,54.79,0.177,0,268.59,14,0.356,0,1,1
596.01,2,524.65,306.64,77.81,0.28,3,257.78,10,0.681,0,1,0
2498.0,3,20.14,1164.38,51.53,0.032,1,147.57,12,0.237,0,0,0
384.69,6,589.2,209.72,62.57,0.346,0,170.71,7,0.179,0,1,1
2217.07,7,451.33,124.85,2.0,0.178,2,126.55,18,0.407,0,1,1
2192.92,4,426.87,812.33,24.65,0.205,1,134.11,1,0.457,0,0,1
9666.82,5,300.31,766.99,136.98,0.087,0,208.97,7,0.109,0,0,1
378.05,5,193.47,681.73,157.28,0.185,0,274.16,12,0.53,0,1,0
991.39,2,189.36,222.92,126.0,0.314,0,238.25,10,0.24,0,0,0
4116.19,3,96.26,184.52,334.68,0.122,0,255.26,21,0.323,0,0,0
2528.34,6,215.49,1948.35,3.65,0.187,0,302.48,4,0.58,0,1,0
2165.28,8,225.14,608.56,3.29,0.249,0,226.72,5,0.507,0,0,0
694.97,8,310.12,417.42,134.99,0.23,2,265.03,1,0.086,0,0,0
1001.43,4,95.26,1369.45,1.54,0.267,1,134.4,10,0.463,0,0,0
6279.47,3,133.26,41.69,108.23,0.061,0,209.62,14,0.764,0,1,1
1717.27,6,97.73,901.6,104.29,0.306,5,185.02,7,0.282,0,1,0
2631.63,6,290.82,127.59,38.96,0.164,0,149.78,15,0.195,0,0,1
1611.32,4,330.42,205.08,106.16,0.287,2,143.11,4,0.188,0,0,0
553.86,3,408.04,816.13,58.2,0.147,1,275.42,17,0.141,0,1,0
4599.99,4,151.67,262.46,9.41,0.492,1,266.18,8,0.153,0,0,1
2990.61,2,222.56,1204.17,92.93,0.235,2,315.17,13,0.221,0,0,0
18135.69,7,137.93,584.81,25.63,0.524,2,130.98,4,0.152,0,0,1
654.86,5,147.07,312.04,12.25,0.513,1,129.0,15,0.276,0,0,0
4115.74,7,306.02,1599.81,188.94,0.193,0,126.32,5,0.501,0,1,1
487.09,5,570.35,792.89,57.72,0.352,0,258.92,15,0.464,0,1,1
2116.13,6,186.43,437.52,10.24,0.207,1,220.3,9,0.364,0,0,0
4800.65,5,48.91,483.26,102.2,0.374,0,198.96,11,0.303,0,0,1
227.66,5,482.25,250.21,87.07,0.354,2,20.0,18,0.289,0,0,0
1473.02,8,49.09,91.86,5.44,0.144,0,20.0,21,0.073,0,0,0
1029.46,7,208.5,288.3,6.77,0.235,2,190.23,10,0.593,0,1,0
896.09,3,254.97,245.56,12.66,0.469,2,283.95,21,0.259,0,0,1
2657.69,5,367.86,327.22,115.0,0.075,1,256.96,0,0.505,0,1,0
5545.19,6,416.41,506.65,64.59,0.503,0,147.84,0,0.471,0,0,1
1582.44,5,220.22,52.09,115.89,0.229,1,249.03,16,0.245,0,0,0
2220.5,6,480.58,89.64,93.14,0.259,4,273.9,15,0.587,0,1,1
2026.99,4,223.54,1045.79,38.06,0.129,0,193.23,3,0.301,0,1,0
1811.31,4,90.4,162.08,2.61,0.446,0,238.53,18,0.134,0,0,0
608.29,7,242.16,331.17,63.81,0.25,0,226.19,23,0.131,0,0,0
5477.72,7,218.5,810.57,47.98,0.12,1,374.93,12,0.674,0,0,1
2428.9,5,194.63,3015.88,13.21,0.092,0,168.04,18,0.095,0,0,0
2683.51,8,366.15,114.16,129.13,0.454,2,114.86,6,0.521,0,0,1
807.13,7,66.64,1132.97,58.07,0.192,1,20.0,6,0.364,0,0,0
1142.28,6,320.43,540.69,81.09,0.194,0,35.72,20,0.28,0,0,0
1516.05,6,257.64,78.77,74.83,0.456,1,165.32,10,0.29,0,0,0
389.89,6,116.39,148.08,6.79,0.111,2,137.76,19,0.443,0,0,0
334.28,6,268.57,947.99,16.4,0.126,3,317.75,5,0.471,0,1,0
991.53,5,432.87,1692.62,71.65,0.282,1,124.89,18,0.583,0,0,0
3048.85,4,325.26,9.76,43.8,0.605,0,175.89,0,0.273,0,0,1
940.92,5,181.31,201.68,6.67,0.25,1,20.0,12,0.589,0,0,0
652.75,6,351.32,354.49,27.53,0.444,0,20.0,13,0.417,0,0,0
800.56,10,94.42,3593.37,13.67,0.027,0,224.49,17,0.698,0,0,0
1146.72,3,305.21,844.9,68.78,0.264,1,384.01,0,0.498,0,1,0
1269.2,4,448.27,358.06,7.4,0.566,3,233.44,15,0.06,0,1,1
15764.59,3,98.91,180.2,47.49,0.285,3,229.14,0,0.439,0,1,1
5190.68,7,368.72,205.75,1.42,0.311,1,138.01,22,0.264,0,0,1
5038.05,3,124.0,40.6,58.72,0.19,0,166.56,2,0.462,0,0,0
5817.24,4,244.68,4186.23,4.68,0.497,1,96.44,5,0.254,0,0,1
665.93,5,65.99,3224.48,6.88,0.307,0,70.79,18,0.449,0,0,0
532.53,4,388.91,9.0,32.64,0.512,2,142.44,22,0.232,0,1,1
597.72,3,114.68,252.65,0.54,0.213,1,237.03,6,0.546,0,0,0
6867.16,3,218.58,16.53,190.95,0.404,1,192.36,2,0.561,0,1,1
1046.08,6,400.16,287.33,15.76,0.287,0,143.06,14,0.223,0,0,0
517.31,6,315.76,1852.18,0.24,0.121,0,142.0,21,0.036,0,0,0
1174.98,5,359.82,1662.11,99.86,0.12,3,97.82,1,0.449,0,1,0
1424.24,3,373.12,924.01,3.45,0.233,0,141.86,1,0.402,0,1,0
2364.72,4,298.55,3483.04,103.74,0.111,1,117.27,22,0.269,0,0,0
2323.78,4,482.53,1096.37,80.16,0.161,0,171.44,8,0.204,0,0,0
789.83,6,317.14,221.04,6.45,0.262,0,233.59,13,0.087,0,0,0
3589.1,4,231.62,1441.17,6.0,0.522,2,287.45,13,0.097,0,0,1
954.14,4,213.9,567.31,67.83,0.11,1,271.6,12,0.79,0,1,0
1546.46,5,211.13,560.89,76.9,0.082,2,196.33,4,0.248,0,1,0
3593.11,4,242.55,1431.46,23.56,0.46,1,157.63,23,0.146,0,0,0
951.63,4,362.3,611.44,104.54,0.068,0,42.79,10,0.042,0,0,0
1023.16,6,89.64,317.13,11.06,0.085,1,304.39,9,0.192,0,0,0
3267.13,7,20.56,2113.2,47.18,0.033,0,243.7,3,0.454,0,0,0
766.83,5,33.03,61.13,26.84,0.06,1,201.17,15,0.19,0,0,0
1230.54,4,138.5,857.83,20.3,0.127,1,189.18,16,0.328,0,0,0
3151.84,11,254.25,1231.31,38.56,0.238,0,189.1,3,0.313,0,0,0
14102.29,6,415.38,42.08,18.03,0.041,2,68.02,10,0.042,0,0,1
3312.32,2,251.15,213.64,12.6,0.555,0,125.88,6,0.736,0,0,1
2900.5,8,281.77,202.1,38.88,0.447,0,194.1,8,0.252,0,0,1
3074.2,4,318.42,1760.54,37.48,0.372,1,187.43,5,0.493,0,1,0
618.2,5,338.9,840.57,83.16,0.327,0,177.88,11,0.586,0,1,0
2029.61,5,409.57,195.64,52.58,0.207,0,94.34,19,0.304,0,0,1
1755.02,7,195.33,1924.42,20.37,0.443,0,249.76,11,0.327,0,0,0
2493.85,4,201.97,223.45,58.17,0.23,2,130.32,21,0.347,0,0,0
2031.46,2,194.13,867.81,6.2,0.289,0,137.47,13,0.807,0,0,1
2643.08,5,427.89,481.8,10.02,0.167,2,22.73,23,0.259,0,1,0
1324.16,6,349.96,82.17,44.13,0.144,0,186.76,16,0.38,0,0,0
1917.18,3,267.54,1119.5,40.7,0.125,2,248.91,13,0.266,0,0,0
529.63,5,517.09,317.63,37.77,0.251,1,231.13,10,0.325,0,1,0
1313.03,5,209.17,357.04,50.28,0.435,2,322.35,6,0.495,0,0,0
7265.07,5,133.7,193.22,8.38,0.463,1,146.43,0,0.426,0,0,1
2486.94,6,86.32,1304.81,80.78,0.199,2,162.54,0,0.556,0,1,0
1770.61,4,312.68,139.51,104.14,0.135,2,158.15,19,0.415,0,1,0
12041.61,4,97.41,196.95,36.81,0.202,0,20.0,11,0.337,0,0,1
463.67,7,329.15,417.62,57.73,0.048,1,187.53,0,0.269,0,1,0
596.18,7,215.3,128.91,85.65,0.138,1,176.91,18,0.212,0,0,0
10023.74,6,170.55,95.75,52.53,0.337,1,314.53,0,0.514,0,1,1
1893.08,5,349.14,590.0,28.5,0.43,0,147.7,13,0.421,0,0,1
1418.59,3,177.43,2455.68,57.48,0.109,1,214.21,0,0.248,0,0,0
545.01,6,161.44,1294.69,133.5,0.468,1,299.16,16,0.347,0,1,0
2829.05,5,246.67,155.95,16.88,0.595,1,78.37,13,0.466,0,0,0
3116.48,6,179.74,708.6,80.78,0.489,0,355.4,7,0.389,0,0,1
605.17,4,345.86,1262.2,297.19,0.381,2,180.68,15,0.754,0,0,0
1571.4,12,419.8,125.26,71.96,0.456,0,244.91,12,0.3,1,0,0
1292.69,5,527.55,68.37,18.61,0.343,0,321.71,15,0.459,0,1,1
2335.49,4,197.24,1773.9,6.51,0.432,1,255.47,2,0.175,0,1,0
590.37,8,172.51,224.88,39.32,0.378,4,291.44,15,0.675,0,1,1
6322.99,3,80.44,551.13,6.18,0.401,0,282.15,13,0.242,0,0,1
4518.0,5,295.9,187.31,30.96,0.111,1,240.65,11,0.526,0,0,0
1257.43,7,401.12,39.06,20.53,0.515,0,180.62,2,0.279,0,0,1
1456.19,3,97.47,575.94,32.29,0.157,0,115.21,18,0.232,0,0,0
